Timestamp,period_0,period_1,period_2,period_3,period_4,period_5,period_6,period_7,period_8,period_9,period_10,period_11,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,ServiceID_0,ServiceID_1,ServiceID_2,ServiceID_3,ServiceID_4,ServiceID_5,ServiceID_6,ServiceID_7,ServiceID_8,ServiceID_9,ServiceID_10,ServiceID_11
2022-01-01 17:00:00,63,0.0,63.94026459975945,0.0,0,62.0,0,63.0,0,0.0,0,63.0,836.0,0.0,598.2518617021277,0.0,0.0,6742.214285714285,0.0,600.5794223826715,0.0,0.0,0.0,956.2153298350823,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 18:00:00,0,0.0,64.0,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,602.7041763341067,0.0,0.0,5011.436842105263,0.0,600.7898588604287,0.0,0.0,0.0,944.3277378097522,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 19:00:00,0,0.0,64.0,60.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,603.2027027027027,1468.0,0.0,4007.041176470588,0.0,603.9230769230769,0.0,0.0,0.0,945.7628266033254,0,0,0,1,0,0,0,0,0,0,0,0
2022-01-01 20:00:00,0,0.0,63.930308192659126,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,596.4845903670436,0.0,0.0,3364.872549019608,0.0,600.3128358208955,0.0,0.0,0.0,955.0594318058126,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 21:00:00,0,0.0,64.0,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,614.0548245614035,0.0,0.0,18898.42857142857,0.0,600.7940503432494,0.0,0.0,0.0,945.2001298490504,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 22:00:00,0,0.0,64.0,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,640.3333333333334,0.0,0.0,7809.430555555556,0.0,600.726814516129,0.0,0.0,0.0,1088.25,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 23:00:00,0,0.0,63.83220338983051,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,574.1080508474577,0.0,0.0,6811.247058823529,0.0,600.793867120954,0.0,0.0,0.0,902.1400085763294,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 00:00:00,0,0.0,63.70923379174853,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,555.7884741322855,0.0,0.0,8030.814285714286,0.0,600.4543689320388,0.0,0.0,0.0,860.992039034412,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 01:00:00,0,0.0,63.58242843040474,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,528.2694965449161,0.0,0.0,13853.846153846154,0.0,600.0737527114967,0.0,0.0,0.0,803.956976744186,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 02:00:00,0,0.0,63.37768240343348,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,486.5894134477825,0.0,0.0,22474.51428571429,0.0,600.7727272727273,0.0,0.0,0.0,770.1326981966655,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 03:00:00,0,0.0,63.22727272727273,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,458.84175084175087,0.0,0.0,12195.09090909091,0.0,600.5857142857143,0.0,0.0,0.0,754.5678913738019,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 04:00:00,0,0.0,63.22129783693843,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,463.6572379367721,0.0,0.0,24357.625,0.0,600.752,0.0,0.0,0.0,792.4044444444445,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 05:00:00,0,0.0,63.47732696897375,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,499.6229116945107,0.0,0.0,11117.333333333334,0.0,600.8305647840532,0.0,0.0,0.0,801.6839654025283,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 06:00:00,0,0.0,64.0,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,608.5075376884422,0.0,0.0,21765.86111111111,0.0,601.3157894736842,0.0,0.0,0.0,905.09649122807,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 07:00:00,0,0.0,63.92050929112182,60.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,590.8181818181819,1468.0,0.0,12544.09523809524,0.0,601.0538922155689,0.0,0.0,0.0,926.4458428169768,0,0,0,1,0,0,0,0,0,0,0,0
2022-01-02 08:00:00,0,62.0,64.0,60.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,301.0,609.0754838709678,1468.0,0.0,8825.863157894737,0.0,600.9974025974026,0.0,0.0,0.0,928.5156016349316,0,0,0,1,0,0,0,0,0,0,0,0
2022-01-02 09:00:00,0,62.0,64.0,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,301.0,603.8196817913965,0.0,0.0,7081.141732283465,0.0,600.620218579235,0.0,0.0,0.0,953.2785262807718,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-02 10:00:00,0,62.0,63.959607399018495,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,301.0,597.4099147761373,0.0,0.0,4133.169696969697,0.0,601.0892458723785,0.0,0.0,0.0,968.651226383825,0,0,0,0,0,0,0,0,0,0,0,0
