Day,DoWeek,hour,count,passed,period,data,ServiceID_0,ServiceID_1,ServiceID_3,ServiceID_4,ServiceID_5,ServiceID_6,ServiceID_7,ServiceID_8,ServiceID_9,ServiceID_10,ServiceID_11
2022-02-24,3,8,2911,2910,63.0,606.9178976296805,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,9,5325,5323,63.0,606.7667605633803,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,9,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-24,3,10,5674,5664,63.0,606.2278815650335,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,11,3341,3339,63.0,604.4854833882072,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,11,2126,2125,63.0,601.6660395108185,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,12,4300,4294,63.0,600.5902325581395,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,14,5934,5933,63.0,606.1558813616448,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,15,972,968,63.0,610.5432098765432,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,15,5416,5413,63.0,607.0481905465288,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,16,4315,4311,63.0,605.3842410196987,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,17,4899,4894,63.0,601.0267401510513,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-24,3,18,2445,2443,63.0,600.4527607361963,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,18,1939,1938,63.0,600.2542547705002,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,19,4217,4215,63.0,600.2658287882381,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,20,1099,1098,63.0,599.5941765241129,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,21,2,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-24,3,22,2031,2030,63.0,600.4869522402757,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,7,2130,2125,63.0,603.6971830985915,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,8,2874,2872,63.0,607.2439109255394,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,9,5517,5515,63.0,607.5928946891427,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,10,5927,5926,63.0,607.439345368652,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,11,3267,3264,63.0,605.2733394551576,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,11,2372,2370,63.0,601.3343170320404,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,12,4539,4535,63.0,600.5743555849306,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,13,3114,3111,63.0,605.0250481695568,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,15,4213,4212,63.0,613.5162591977213,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,16,4829,4828,63.0,607.8745081797474,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,16,2393,2390,63.0,605.7404931048893,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,17,5496,5485,63.0,601.5183770014556,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,18,3437,3435,63.0,600.4745417515275,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,19,4570,4569,63.0,600.55295404814,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,20,2937,2936,63.0,600.1787538304392,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,21,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-25,4,23,452,436,62.97566371681416,620.4247787610619,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,6,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-26,5,8,3413,3410,63.0,600.419279226487,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,9,3675,3673,63.0,600.5774149659863,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,9,946,945,63.0,600.6701902748414,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,11,2838,2837,63.0,600.2445384073291,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,13,2174,2169,63.0,600.7166513339466,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,14,4469,4465,63.0,600.3900201387335,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,19,3049,3047,63.0,600.0400131190554,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,19,1055,1054,63.0,600.3791469194313,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,0,844,843,63.0,599.681279620853,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,10,1454,1453,63.0,600.6609353507565,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,10,2431,2430,63.0,600.4467297408473,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,11,3772,3771,63.0,600.2332979851537,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,13,3330,3328,63.0,600.2057057057057,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,13,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-27,6,15,2846,2845,63.0,600.3489107519325,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,16,3917,3912,63.0,600.1439877457237,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,18,3613,3609,63.0,600.1729864378633,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,19,3785,3784,63.0,600.5616908850726,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,20,3321,3319,63.0,600.3023185787414,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,3,395,394,63.0,600.2759493670886,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,8,4838,4834,63.0,608.7203389830509,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,9,2484,2483,63.0,609.1308373590982,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,10,2121,2118,63.0,625.4747760490335,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,11,2415,2414,63.0,606.1221532091097,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,11,6145,6141,63.0,604.566639544345,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,12,3111,3108,63.0,600.4490517518483,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,12,2513,2512,63.0,598.8969359331477,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,14,6984,6982,63.0,608.5555555555555,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,15,6114,6111,63.0,608.4563297350344,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,16,2877,2875,63.0,609.0479666319083,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,16,4170,4166,63.0,607.9868105515587,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,17,1758,1757,63.0,600.9493742889647,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,18,5491,5490,63.0,600.6363139683118,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,19,923,921,63.0,600.6598049837487,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,19,4471,4468,63.0,600.5352270185641,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,20,4348,4343,63.0,600.5558877644894,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,21,3690,3685,63.0,600.4357723577235,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,6,1187,1186,63.0,600.3176074136478,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,9,2689,2686,63.0,607.3782075120863,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,9,3447,3442,63.0,606.690745575863,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,10,5698,5695,63.0,606.5071955071955,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,11,6243,6241,63.0,603.9647605317956,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,12,1549,1548,63.0,600.5106520335701,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,12,3560,3559,63.0,600.5182584269663,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,13,5568,5566,63.0,604.6725933908046,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,14,6625,6622,63.0,608.1907924528302,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,15,4396,4394,63.0,606.8321201091902,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,16,5086,5082,63.0,605.4858434919387,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,16,1522,1520,63.0,603.2352168199737,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,17,5661,5653,63.0,600.5709238650416,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,18,2916,2914,63.0,600.2849794238683,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,19,4843,4840,63.0,600.4559157546975,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,21,2743,2742,63.0,600.3332118118848,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,7,1315,1314,63.0,603.7186311787073,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,8,4434,4433,63.0,606.2519170049617,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,9,3391,3388,63.0,606.9289295193158,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,10,5808,5806,63.0,606.083849862259,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,11,5957,5956,63.0,603.5883834144704,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,12,2373,2372,63.0,600.3893805309734,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,13,5603,5600,63.0,604.84686774942,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,15,3264,3263,63.0,607.2561274509804,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,17,5703,5697,63.0,601.2281255479572,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,18,3910,3909,63.0,600.4884910485933,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,19,5299,5298,63.0,600.4463106246461,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,20,3184,3183,63.0,600.2518844221106,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,21,3485,3482,63.0,600.5144906743185,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,22,2321,2319,63.0,600.340801378716,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,8,3061,3058,63.0,605.078732440379,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,10,6333,6329,63.0,605.6835622927523,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,11,2387,2386,63.0,601.0925848345203,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,12,4397,4395,63.0,600.5781214464407,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,13,2684,2682,63.0,606.5130402384501,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,14,6440,6439,63.0,605.5835403726708,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,16,4477,4473,63.0,605.6423944605763,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,16,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-03,3,17,5321,5317,63.0,600.7058823529412,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,18,2173,2171,63.0,600.2402208927749,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,19,5218,5217,63.0,600.5944806439248,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,20,2504,2502,63.0,600.4153354632588,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,7,1916,1915,63.0,602.5287056367432,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,9,3760,3759,63.0,605.6646276595744,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,11,5721,5715,63.0,602.7947911204335,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,12,4000,3998,63.0,600.43225,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,13,5396,5393,63.0,604.7075611564121,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,15,6196,6195,63.0,607.974176888315,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,16,7256,7251,63.0,606.3347574421168,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,17,1567,1261,62.99744735162732,592.9751116783663,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,17,4955,4278,63.0,594.4591321897074,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,18,4940,4937,63.0,600.3394736842105,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,19,4912,4910,63.0,600.251832247557,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,20,4026,4025,63.0,600.1351217088923,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,22,2309,2308,63.0,600.2516240796882,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,0,1289,1288,63.0,599.8192397207138,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,7,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-05,5,9,5475,5472,63.0,600.3221917808219,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,10,5373,5372,63.0,600.6193932626094,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,11,4598,4595,63.0,600.3840800347978,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,11,1133,1132,63.0,600.6690203000883,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,12,4806,4795,63.0,600.3293799417395,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,14,5121,5118,63.0,600.4180824057801,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,15,3886,3885,63.0,600.3371075656202,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,16,5583,5581,63.0,600.2693892172667,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,16,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-05,5,17,2459,2458,63.0,600.2696217974786,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,18,4784,4783,63.0,600.4216137123746,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,19,2240,2238,63.0,600.21875,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,19,2435,2431,63.0,600.2160164271047,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,20,4258,4253,63.0,600.1737905119775,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,21,3077,3075,63.0,600.0445238869029,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,22,2273,2272,63.0,599.9300483941927,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,1,1242,1241,63.0,599.9541062801933,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,8,3568,3564,63.0,600.0952914798206,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,9,2057,2056,63.0,599.7321341759845,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,9,2294,2290,63.0,599.9402789886661,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,10,4927,4922,63.0,600.0117718692917,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,11,2751,2750,63.0,600.1984732824427,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,13,3695,3693,63.0,600.25250338295,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,14,4237,4236,63.0,600.1385414208166,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,16,3444,3443,63.0,600.1556329849013,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,17,4437,4434,63.0,600.158215010142,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,19,4377,4375,63.0,600.1446196024674,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,20,3274,3273,63.0,600.0647525962125,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,21,3342,3341,63.0,600.5119688809096,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,22,2152,2151,63.0,600.1031598513011,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,8,3608,3600,63.0,606.4520509977827,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,9,5694,5692,63.0,607.0551457674745,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,9,1658,1656,63.0,606.8130277442702,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,10,7499,7488,63.0,606.3853847179624,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,11,6730,6729,63.0,604.2893016344725,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,12,2953,2945,63.0,600.4232983406705,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,12,3057,3056,63.0,600.4321229964017,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,13,6528,6525,63.0,606.1337316176471,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,14,7635,7632,63.0,608.0547478716437,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,15,2105,2103,63.0,605.7586698337292,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,15,6258,6251,63.0,606.6093000958773,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,16,3743,3742,63.0,606.3048356932942,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,16,4485,4484,63.0,605.4334448160536,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,17,1609,1608,63.0,601.6370416407707,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,18,5916,5914,63.0,600.1771467207573,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,19,4780,4777,63.0,600.1608786610878,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,20,5127,5126,63.0,600.4601131265847,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,21,4248,4246,63.0,600.3943032015065,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,5,968,963,63.0,599.4256198347107,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,8,5250,5245,63.0,605.6801904761904,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,9,1131,1129,63.0,606.1184792219275,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,9,6201,6198,63.0,605.9537171423964,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,9,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-08,1,10,3254,3252,63.0,606.2148125384142,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,10,4297,4288,63.0,604.9069117989295,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,11,5602,5599,63.0,603.1212067118886,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,12,5622,5609,63.0,600.3372465314834,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,13,2661,2658,63.0,602.7437053739196,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,14,6250,6246,63.0,606.37328,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,14,926,922,63.0,605.9622030237581,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,15,7684,7673,63.0,606.2265747006767,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,16,5945,5939,63.0,605.5377628259041,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,17,3732,3731,63.0,601.6779206859593,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,18,5191,5190,63.0,600.40300520131,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,19,3329,3326,63.0,600.3854010213278,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,20,3932,3931,63.0,600.7121057985757,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,21,2135,2134,63.0,600.7377049180328,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,22,2188,2124,62.97623400365631,609.680987202925,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,5,420,418,63.0,600.2285714285714,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,8,3158,3155,63.0,606.4240025332489,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,9,6014,6013,63.0,606.1050881277021,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,10,6779,6775,63.0,605.701725918277,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,11,3822,3811,63.0,602.1336996336996,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,12,5075,5071,63.0,600.5048275862069,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,13,5040,5038,63.0,604.6805555555555,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,15,7348,7345,63.0,606.1183995645074,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,16,6525,6523,63.0,606.0349425287357,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-09,2,17,2130,2129,63.0,601.1446009389672,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,18,5115,5113,63.0,600.3321603128055,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,19,2354,2352,63.0,600.5492778249787,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,20,4829,4827,63.0,600.3131083039967,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,20,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-09,2,21,2000,1998,63.0,600.547,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,22,2448,2442,63.0,599.9133986928105,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,5,664,661,63.0,599.8147590361446,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,7,2596,2595,63.0,604.1090138674884,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,8,2941,2940,63.0,606.6269976198572,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,8,1914,1910,63.0,604.8077324973876,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,9,6467,6465,63.0,606.6752744703881,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,9,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-10,3,10,6368,6364,63.0,606.2594221105528,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,11,3104,3103,63.0,605.0022551546392,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,11,3281,3278,63.0,600.8692471807376,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,11,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-10,3,12,5199,5197,63.0,600.7085978072706,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,13,5123,5120,63.0,605.5174702322857,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,14,2612,2609,63.0,607.0451761102603,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,15,6715,6713,63.0,606.7331347728965,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,16,7524,7520,63.0,605.477139819245,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,16,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-10,3,17,4609,4604,63.0,601.2525493599479,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,18,4971,4970,63.0,600.1899014282841,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,19,5595,5594,63.0,600.3701519213583,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,20,2985,2984,63.0,600.3289782244556,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,20,1901,1899,63.0,600.5823250920569,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,3,21,3774,3773,63.0,600.2183359830418,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,0,956,955,63.0,600.1537656903765,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,6,1185,1175,63.0,599.8143459915611,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,8,4614,4610,63.0,605.9941482444733,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,8,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-11,4,9,2794,2792,63.0,605.9055118110236,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,10,433,429,63.0,695.1524249422632,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,11,4863,4862,63.0,604.31708821715,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,11,2096,2094,63.0,601.1230916030535,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,13,5794,5792,63.0,604.8752157404211,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,14,3292,3289,63.0,606.4851154313487,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,14,1637,1636,63.0,601.1576053756872,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,15,5224,5217,63.0,609.4289816232772,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,15,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-11,4,16,7239,7234,63.0,606.6728829948888,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,16,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-11,4,17,2513,2512,63.0,601.5208913649025,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,17,3872,3871,63.0,601.5764462809917,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,18,5477,5476,63.0,600.3704582800804,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,19,5266,5263,63.0,600.1973034561337,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,20,4278,4277,63.0,600.4569892473119,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,21,3610,3608,63.0,600.4803324099723,0,0,0,0,0,0,1,0,0,0,0
2022-03-11,4,22,2436,2435,63.0,600.1399835796387,0,0,0,0,0,0,1,0,0,0,0
2022-03-12,5,1,1051,1050,63.0,599.3777354900095,0,0,0,0,0,0,1,0,0,0,0
2022-03-12,5,5,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-12,5,8,4389,4386,63.0,600.3720665299612,0,0,0,0,0,0,1,0,0,0,0
2022-03-12,5,8,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-12,5,9,4606,4605,63.0,600.3960052105949,0,0,0,0,0,0,1,0,0,0,0
2022-03-12,5,10,5874,5870,63.0,600.5173646578141,0,0,0,0,0,0,1,0,0,0,0
2022-03-12,5,11,3289,3288,63.0,600.5323806628154,0,0,0,0,0,0,1,0,0,0,0
2022-03-12,5,12,4880,4877,63.0,600.4426229508197,0,0,0,0,0,0,1,0,0,0,0
2022-03-12,5,14,5128,5127,63.0,600.3293681747269,0,0,0,0,0,0,1,0,0,0,0
2022-03-12,5,16,5398,5397,63.0,600.2400889218229,0,0,0,0,0,0,1,0,0,0,0
2022-03-12,5,18,4760,4757,63.0,600.2720588235294,0,0,0,0,0,0,1,0,0,0,0
2022-03-12,5,19,4613,4612,63.0,600.1606329937134,0,0,0,0,0,0,1,0,0,0,0
2022-03-12,5,20,4007,4005,63.0,600.0696281507362,0,0,0,0,0,0,1,0,0,0,0
2022-03-12,5,21,2680,2679,63.0,599.0093283582089,0,0,0,0,0,0,1,0,0,0,0
2022-03-12,5,22,2156,2155,63.0,598.8181818181819,0,0,0,0,0,0,1,0,0,0,0
